batch_size,index,stage,activity_ms,interval_count,tensor_active_pct,tensor_active_pct_alignment_delta_pp,sm_active_pct,sm_active_pct_alignment_delta_pp,sm_issue_pct,sm_issue_pct_alignment_delta_pp,compute_warps_pct,compute_warps_pct_alignment_delta_pp,dram_read_pct,dram_read_pct_alignment_delta_pp,dram_write_pct,dram_write_pct_alignment_delta_pp
5,4,vlm_prefill,231.547956,190,65.0311444252179,0.04923727333616057,97.84070113320283,0.03078521669179679,12.298210578891917,0.007488733780919077,32.60431532377682,0.011793850600867017,32.254989286107104,0.003223315000887794,14.656215250718947,0.006363761639079257
5,4,vlm_total,287.5605,1588,59.70545193098496,0.11552799150091886,95.29638166924873,0.035067006769011755,12.424380559916957,0.02440708650875223,32.28503812589003,0.06368197996595626,32.07024250201262,0.011942512966832908,16.043717450762536,0.02986100316281437
5,4,action,57.90621,4712,6.245887358195261,0.025817852696627952,69.80284858912368,0.3470143184988359,7.041292082489944,0.0228340103764344,37.08058660720499,0.19732241153409547,37.76153198422069,0.14915866536594535,22.755358414926484,0.12180859358607421
5,5,vlm_embed,57.667625,1402,38.290286395529556,0.5316811469173572,84.5316044834515,0.05569199355791454,13.148194814681547,0.09159973208537764,30.469073002399526,0.2726604398915313,30.448380612171906,0.09091120017513887,21.168441634279198,0.13937934846458333
5,5,vlm_prefill,231.883511,187,65.05073923518434,0.04786791847394056,97.84962392172852,0.02646500380099326,12.300547282122185,0.007083483396108647,32.60963215275794,0.014505684278695696,32.15540105824946,0.0010670098918765802,14.631136545107772,0.0010542534867870046
5,5,vlm_total,289.551136,1589,59.721070077238444,0.10777280459365812,95.1971786185636,0.027174139631071625,12.46936658193598,0.023595417701971044,32.18331380333455,0.06560834905513957,31.81542720661265,0.018960571441169805,15.933120241669506,0.02715947900822613
5,5,action,57.965482,4707,6.267534047245566,0.02627091067749543,69.69224456720639,0.4752288957072892,7.033263261746017,0.02523945198972033,37.01299585501592,0.2762952441247677,37.66019504504422,0.22240691451509065,22.704473759055432,0.17495619203166513
5,6,vlm_embed,58.441102,1401,38.50868431604866,0.5660126497956881,84.38817250571353,0.11990196557211164,13.241130394837525,0.05733440823891378,30.257937504327007,0.23566093945319722,30.029615526414954,0.04675473094261662,20.840674770301217,0.11210936782129721
5,6,vlm_prefill,232.482298,188,65.09625398661537,0.059278250940195676,97.8393221104516,0.02638558743083763,12.306899340783357,0.007802551057027429,32.58440208208885,0.02312102489626966,32.08911383007751,0.004432896650051532,14.604181790219572,0.0076734702613787675
5,6,vlm_total,290.9234,1589,59.755305575282016,0.12258597280246164,95.13723624844204,0.030011621615855688,12.494568989637822,0.017091801484514946,32.11705860374243,0.0658163420336777,31.67539891256599,0.012081293563873885,15.856977276492712,0.02711763302642467
