batch_size,id,kernel,kernel_key,own_hlo_stage,grid,block,static_shared,dynamic_shared,kernel_ms,sm_pct,tensor_pct,dram_pct,dram_gbps,l2_pct,l2_hit_pct,occupancy_pct,theoretical_occupancy_pct,registers_per_thread,shared_bytes_per_block,replay_passes,l2_gbps,l1_hit_pct,active_warps_per_scheduler,eligible_warps_per_scheduler,issued_warps_per_scheduler,no_eligible_pct,issue_active_pct,warp_cycles_barrier,warp_cycles_branch_resolving,warp_cycles_dispatch_stall,warp_cycles_drain,warp_cycles_imc_miss,warp_cycles_lg_throttle,warp_cycles_long_scoreboard,warp_cycles_math_pipe_throttle,warp_cycles_membar,warp_cycles_mio_throttle,warp_cycles_misc,warp_cycles_no_instruction,warp_cycles_not_selected,warp_cycles_selected,warp_cycles_short_scoreboard,warp_cycles_sleeping,warp_cycles_tex_throttle,warp_cycles_wait,stage,reference_total_ms,reference_count,reference_stage,stage_match_conflict
5,30,loop_convert_fusion_9,loop_convert_fusion_9,vlm_embed,"(10760, 1, 1)","(128, 1, 1)",0,0,0.03376,34.54,0.0,85.79,624.70521327014,30.69,51.89,79.64,100.0,31,1024,17,681.69573459716,63.31,9.84,1.05,0.38,61.92,38.08,0.0,0.05,0.11,0.21,0.23,0.0,21.39,0.47,0.0,0.01,0.0,0.07,1.69,1.0,0.21,0,0,0.64,vlm_embed,26.851057,810.0,vlm_embed,False
5,31,gemm_fusion_dot_59_0,gemm_fusion_dot_59_0,vlm_embed,"(180, 1, 1)","(128, 1, 1)",0,12288,0.14707199999999998,54.86,54.86,21.82,159.03655352479998,72.7,93.02,17.75,25.0,156,13312,17,1970.8331157528303,3.9,2.12,0.14,0.13,86.93,13.07,1.64,0.05,0.03,0.03,0.08,0.0,6.48,2.82,0.0,0.64,0.0,0.04,0.11,1.0,0.55,0,0,2.76,vlm_embed,127.463941,810.0,vlm_embed,False
5,32,loop_convert_fusion_13,loop_convert_fusion_13,vlm_embed,"(2880, 1, 1)","(128, 1, 1)",0,0,0.018751999999999998,7.67,0.0,80.99,590.12969283276,31.83,28.11,79.84,100.0,19,1024,17,657.0051194539201,48.05,9.75,0.12,0.09,91.31,8.69,0.0,0.12,0.25,0.4,2.15,0.39,102.42,0.32,0.0,0.25,0.0,0.31,0.41,1.0,0.55,0,0,1.34,vlm_embed,12.562229,810.0,vlm_embed,False
5,33,loop_add_fusion_2,loop_add_fusion_2,vlm_embed,"(1, 1, 1)","(1, 1, 1)",0,0,0.0027199999999999998,0.0,0.0,0.16,1.1764705882400002,0.82,93.25,2.08,33.33,16,1024,17,21.96470588235,50.0,0.98,0.01,0.01,98.96,1.04,0.0,0.47,0.0,1.24,49.65,0.0,37.12,0.0,0.0,0.0,0.0,5.82,0.0,1.0,0.0,0,0,1.18,"action,vlm_embed,vlm_prefill",4.840761,2790.0,"action,vlm_embed,vlm_prefill",False
5,34,input_reduce_fusion_3,input_reduce_fusion_3,vlm_embed,"(640, 1, 1)","(192, 1, 1)",48,0,0.007808,21.1,0.0,56.7,410.45901639344004,16.69,6.3,66.77,100.0,19,1072,17,404.13524590164,1.6,8.29,0.26,0.16,84.15,15.85,5.48,0.08,0.07,0.15,4.02,0.56,35.59,0.37,0.0,0.03,0.01,0.43,0.63,1.0,1.98,0,0,1.04,vlm_embed,3.119568,840.0,vlm_embed,False
5,35,input_reduce_fusion_3,input_reduce_fusion_3,vlm_embed,"(640, 1, 1)","(192, 1, 1)",48,0,0.007808,21.25,0.0,56.63,409.93442622951005,16.66,6.33,67.71,100.0,19,1072,17,404.24180327869004,1.63,8.3,0.26,0.16,84.27,15.73,6.06,0.08,0.07,0.15,4.18,0.55,35.43,0.37,0.0,0.05,0.01,0.45,0.65,1.0,1.96,0,0,1.04,vlm_embed,3.119568,840.0,vlm_embed,False
5,36,loop_convert_fusion_22,loop_convert_fusion_22,vlm_embed,"(2880, 1, 1)","(128, 1, 1)",0,0,0.027488,10.01,0.0,83.77,609.66239813737,31.82,52.11,73.17,100.0,35,1024,17,682.3620488940601,28.25,9.21,0.2,0.12,88.37,11.63,0.0,0.06,0.36,7.4,1.01,11.98,47.72,0.25,0.0,5.34,0.0,0.17,0.74,1.0,2.29,0,0,0.68,vlm_embed,0.249984,10.0,vlm_embed,False
5,37,gemm_fusion_dot_96_0,gemm_fusion_dot_96_0,vlm_embed,"(480, 1, 1)","(128, 1, 1)",0,49152,0.13568,84.82,84.82,49.47,360.51226415094004,81.76,91.02,15.61,16.67,255,50176,17,2205.43702830189,0.0,1.87,0.22,0.17,82.79,17.21,0.94,0.02,0.03,0.07,0.07,0.17,0.58,5.65,0.0,0.2,0.0,0.01,0.25,1.0,0.02,0,0,1.88,vlm_embed,1.516519,10.0,vlm_embed,False
5,38,input_concatenate_fusion_4,input_concatenate_fusion_4,vlm_embed,"(5120, 1, 1)","(128, 1, 1)",0,0,0.053536,5.39,0.0,88.83,646.9982068141101,37.11,56.36,90.86,100.0,20,1024,17,689.6258218768701,19.19,10.92,0.05,0.03,96.61,3.39,0.0,0.17,0.24,17.66,1.49,38.74,240.25,0.22,0.0,11.97,0.0,0.28,0.56,1.0,8.13,0,0,1.91,vlm_embed,0.538947,10.0,vlm_embed,False
5,39,input_concatenate_fusion_5,input_concatenate_fusion_5,vlm_embed,"(10, 1, 1)","(128, 1, 1)",0,0,0.002976,0.19,0.0,0.21,1.54838709677,0.94,92.47,7.98,100.0,16,1024,17,25.2688172043,60.48,0.96,0.02,0.02,98.19,1.81,0.0,0.23,0.0,0.56,22.17,0.0,24.39,0.0,0.0,0.0,0.03,2.6,0.0,1.0,1.01,0,0,1.82,vlm_embed,0.018369,10.0,vlm_embed,False
5,40,loop_reduce_window_fusion_1,loop_reduce_window_fusion_1,unattributed,"(3, 1, 1)","(128, 1, 1)",0,0,0.007647999999999999,0.46,0.0,0.17,1.25523012552,0.64,54.66,6.92,100.0,29,1024,17,17.23012552301,99.19,1.0,0.15,0.15,84.92,15.08,0.0,0.3,0.0,0.01,0.5,0.0,2.93,0.07,0.0,0.0,0.0,0.12,0.0,1.0,0.02,0,0,1.67,vlm_embed,0.055392,10.0,vlm_embed,False
5,41,loop_add_fusion_6,loop_add_fusion_6,unattributed,"(38, 1, 1)","(128, 1, 1)",0,0,0.003456,1.7,0.0,0.44,3.22222222222,1.18,89.02,8.24,100.0,19,1024,17,31.88888888889,79.24,0.98,0.06,0.06,94.36,5.64,0.0,0.12,0.01,0.17,5.99,0.0,7.89,0.0,0.0,0.0,0.0,0.66,0.0,1.0,0.18,0,0,1.64,vlm_embed,0.015361,10.0,vlm_embed,False
5,42,loop_reduce_window_fusion,loop_reduce_window_fusion,unattributed,"(39, 1, 1)","(128, 1, 1)",0,0,0.0024,0.23,0.0,0.19,1.33333333333,1.31,95.23,8.12,100.0,16,1024,17,35.22666666667,0.0,1.01,0.02,0.02,98.41,1.59,0.0,0.51,0.12,1.11,49.52,0.0,0.0,0.0,0.0,0.0,0.06,5.47,0.0,1.0,1.51,0,0,2.82,vlm_embed,0.010752,10.0,vlm_embed,False
5,43,loop_slice_fusion_4,loop_slice_fusion_4,unattributed,"(38, 1, 1)","(128, 1, 1)",0,0,0.004992,1.94,0.0,0.73,5.28205128205,1.29,84.48,6.9,100.0,36,1024,17,34.90384615385,70.04,0.99,0.05,0.05,94.89,5.11,0.0,0.5,0.04,0.11,4.4,0.05,10.17,0.0,0.0,0.0,0.0,0.78,0.0,1.0,0.13,0,0,2.15,vlm_embed,0.027008,10.0,vlm_embed,False
5,44,loop_and_fusion,loop_and_fusion,unattributed,"(9151, 1, 1)","(128, 1, 1)",0,0,0.011167999999999999,37.07,0.0,43.81,318.45272206303997,22.76,99.51,64.97,100.0,16,1024,17,614.22636103152,78.86,7.74,1.0,0.42,57.74,42.26,0.0,0.14,0.3,0.4,0.6,0.06,10.04,1.2,0.0,0.04,0.0,0.18,1.33,1.0,0.53,0,0,2.19,vlm_embed,0.098688,10.0,vlm_embed,False
5,45,loop_broadcast_fusion,loop_broadcast_fusion,unattributed,"(43560, 1, 1)","(128, 1, 1)",0,0,0.12595199999999998,5.37,0.0,95.97,699.49288617886,38.4,99.99,67.67,100.0,16,1024,17,710.2200203252,0.0,8.21,0.04,0.03,97.22,2.78,0.0,0.67,0.15,106.93,0.75,33.91,0.0,0.05,0.0,75.43,0.0,0.65,0.54,1.0,70.5,0,0,1.71,vlm_embed,1.262664,10.0,vlm_embed,False
5,46,loop_convert_fusion_3,loop_convert_fusion_3,vlm_prefill,"(16, 1, 1)","(128, 1, 1)",0,0,0.0029119999999999997,0.14,0.0,0.35,2.5054945054899997,0.93,88.53,8.31,100.0,16,1024,17,25.186813186810003,35.0,1.01,0.02,0.02,98.49,1.51,0.0,0.27,0.0,0.73,26.77,0.0,32.83,0.0,0.0,0.0,0.0,3.06,0.0,1.0,0.0,0,0,1.77,vlm_prefill,0.681699,360.0,vlm_prefill,False
5,47,fusion_110,fusion_110,vlm_prefill,"(605, 1, 1)","(256, 1, 1)",0,256,0.05968,8.58,0.0,88.43,644.1737265415501,37.72,50.51,43.79,50.0,80,1280,17,674.93780160858,5.07,5.29,0.14,0.09,91.33,8.67,4.88,0.01,0.06,3.47,0.56,6.13,30.9,0.1,0.0,7.04,0.0,0.06,0.67,1.0,4.67,0,0,0.74,vlm_prefill,10.724261,180.0,vlm_prefill,False
5,48,loop_transpose_fusion_1,loop_transpose_fusion_1,vlm_prefill,"(8192, 1, 1)","(128, 1, 1)",0,0,0.025824,7.38,0.0,84.53,615.94547707559,27.58,50.22,75.82,100.0,16,1024,17,656.75836431227,5.87,9.41,0.08,0.07,93.24,6.76,0.0,0.31,0.06,1.22,1.96,0.0,130.12,0.12,0.0,0.17,0.0,0.45,0.25,1.0,1.26,0,0,2.1,vlm_prefill,4.919585,180.0,vlm_prefill,False
5,49,gemm_fusion_dot_69_0,gemm_fusion_dot_69_0,vlm_prefill,"(608, 1, 1)","(128, 1, 1)",0,49152,0.31628799999999996,85.75,85.75,52.73,384.31242411979,76.53,88.11,15.84,16.67,255,50176,17,2074.62545528126,0.0,1.9,0.23,0.18,81.63,18.37,0.86,0.02,0.01,0.01,0.03,0.08,0.22,5.99,0.0,0.12,0.01,0.01,0.26,1.0,0.02,0,0,1.73,vlm_prefill,64.560086,180.0,vlm_prefill,False
5,50,loop_power_fusion,loop_power_fusion,vlm_prefill,"(1, 1, 1)","(128, 1, 1)",0,0,0.002496,0.03,0.0,0.22,1.58974358974,0.98,92.62,7.84,100.0,16,1024,17,26.21794871795,0.0,1.01,0.06,0.06,93.92,6.08,0.0,0.26,0.01,0.3,11.16,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.0,0.12,0,0,1.47,vlm_prefill,0.249376,180.0,vlm_prefill,False
5,51,loop_cosine_sine_fusion,loop_cosine_sine_fusion,vlm_prefill,"(1210, 1, 1)","(128, 1, 1)",0,0,0.008735999999999999,32.79,0.0,56.27,407.89743589744,22.36,99.26,62.94,100.0,40,1024,17,602.0695970696,33.83,7.28,2.0,0.44,56.11,43.89,0.0,0.45,0.41,1.05,1.63,0.18,4.12,1.56,0.0,0.21,0.0,0.93,3.56,1.0,0.77,0,0,1.29,vlm_prefill,1.190728,180.0,vlm_prefill,False
5,52,input_transpose_fusion_1,input_transpose_fusion_1,vlm_prefill,"(4840, 1, 1)","(128, 1, 1)",4224,0,0.047616,22.68,0.0,89.81,653.8897849462401,41.5,61.52,89.25,100.0,34,5248,17,681.67876344086,34.99,10.72,0.25,0.08,92.08,7.92,8.18,0.08,0.15,3.22,0.72,28.95,42.18,0.06,0.0,43.62,0.0,0.13,2.23,1.0,3.18,0,0,1.43,vlm_prefill,8.729818,180.0,vlm_prefill,False
5,53,input_transpose_fusion_2,input_transpose_fusion_2,vlm_prefill,"(4840, 1, 1)","(128, 1, 1)",8448,0,0.106656,19.39,0.0,91.35,665.6921692169201,44.14,41.66,77.34,83.33,48,9472,17,677.42394239424,19.31,9.31,0.22,0.06,94.42,5.58,9.41,0.04,0.11,1.96,0.44,56.08,32.09,0.03,0.0,58.37,0.0,0.07,2.93,1.0,3.04,0,0,1.52,vlm_prefill,19.228023,180.0,vlm_prefill,False
5,54,input_transpose_fusion_3,input_transpose_fusion_3,vlm_prefill,"(4840, 1, 1)","(128, 1, 1)",4224,0,0.062304,20.48,0.0,92.06,670.7241910631701,45.88,23.74,92.47,100.0,37,5248,17,680.07858243451,29.21,11.11,0.25,0.07,92.96,7.04,9.54,0.06,0.23,1.06,0.57,42.98,61.64,0.08,0.0,33.52,0.0,0.1,2.52,1.0,2.98,0,0,1.5,vlm_prefill,11.263974,180.0,vlm_prefill,False
5,55,wrapped_concatenate,wrapped_concatenate,vlm_prefill,"(9680, 1, 1)","(128, 1, 1)",0,0,0.059232,4.44,0.0,89.56,652.3760129659601,40.57,50.03,83.13,100.0,16,1024,17,673.2171799027601,0.0,10.13,0.05,0.04,96.07,3.93,0.0,0.24,0.24,27.74,1.24,6.59,190.77,0.36,0.0,9.34,0.0,0.32,0.38,1.0,14.93,0,0,1.79,vlm_prefill,10.522819,180.0,vlm_prefill,False
5,56,gemm_fusion_dot_68_0,gemm_fusion_dot_68_0,vlm_prefill,"(38, 2, 1)","(256, 1, 1)",0,49152,0.08032,79.9,79.9,43.44,316.60079681275005,57.36,90.34,16.65,16.67,250,50176,17,1552.6027888446201,0.0,2.0,0.21,0.16,83.75,16.25,1.21,0.02,0.01,0.04,0.11,0.17,0.24,7.05,0.0,0.14,0.0,0.02,0.32,1.0,0.06,0,0,1.97,vlm_prefill,17.204368,180.0,vlm_prefill,False
5,57,input_concatenate_fusion,input_concatenate_fusion,vlm_prefill,"(1210, 1, 1)","(128, 1, 1)",0,0,0.015936,4.05,0.0,78.42,570.85140562249,29.91,25.94,71.75,100.0,28,1024,17,630.3654618473901,0.0,8.75,0.09,0.05,95.38,4.62,0.0,0.12,0.2,17.72,4.84,4.02,154.66,0.64,0.0,0.69,0.01,0.5,0.88,1.0,1.68,0,0,0.71,vlm_prefill,2.520551,180.0,vlm_prefill,False
5,58,gemm_fusion_dot_90_0,gemm_fusion_dot_90_0,vlm_prefill,"(968, 5, 1)","(128, 1, 1)",0,40960,0.27993599999999996,46.62,46.62,84.08,612.77823502515,80.26,96.27,16.31,16.67,194,41984,17,2174.95839048925,0.0,1.96,0.25,0.2,80.05,19.95,1.75,0.0,0.16,0.11,0.04,0.22,1.75,1.59,0.0,1.48,0.0,0.02,0.23,1.0,0.38,0,0,1.08,vlm_prefill,53.422587,180.0,vlm_prefill,False
5,59,input_reduce_select_fusion,input_reduce_select_fusion,vlm_prefill,"(305, 1, 1)","(1024, 1, 1)",16512,0,0.452256,3.43,0.0,92.29,672.65888346423,40.67,50.35,66.63,66.67,64,17536,17,691.3840656619301,36.41,7.97,0.05,0.03,97.29,2.71,19.37,0.07,0.02,0.06,0.28,5.86,263.56,0.38,0.0,2.22,0.0,0.06,0.67,1.0,0.03,0,0,1.28,vlm_prefill,81.721603,180.0,vlm_prefill,False
5,60,input_reduce_fusion,input_reduce_fusion,vlm_mixed,"(605, 1, 1)","(1024, 1, 1)",8320,0,0.222304,10.5,0.0,93.97,684.96329350799,43.54,0.59,66.47,66.67,40,9344,17,679.27796171009,3.75,8.03,0.17,0.11,89.07,10.93,5.74,0.04,0.09,0.06,0.15,0.27,64.24,0.14,0.0,0.59,0.0,0.04,0.57,1.0,0.52,0,0,0.67,vlm_prefill,40.417913,180.0,vlm_prefill,False
5,61,loop_transpose_fusion,loop_transpose_fusion,vlm_prefill,"(73205, 1, 1)","(128, 1, 1)",0,0,0.747552,7.12,0.0,41.34,301.32511450708006,89.24,91.69,72.83,100.0,26,1024,17,2420.91117674757,50.86,8.82,0.12,0.07,92.86,7.14,0.0,0.07,0.1,8.29,0.04,41.91,36.57,0.02,0.0,26.88,0.0,0.06,0.61,1.0,6.84,0,0,1.04,vlm_prefill,163.880687,180.0,vlm_prefill,False
5,62,wrapped_slice,wrapped_slice,vlm_prefill,"(2420, 1, 1)","(128, 1, 1)",0,0,0.008159999999999999,6.63,0.0,63.14,457.03529411765004,23.18,51.17,67.85,100.0,16,1024,17,623.3921568627501,0.0,8.42,0.06,0.05,94.99,5.01,0.0,0.59,0.14,1.95,12.01,0.0,147.2,0.4,0.0,0.08,0.0,1.59,0.28,1.0,2.43,0,0,2.3,vlm_prefill,1.254311,180.0,vlm_prefill,False
5,63,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nt,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nt,unknown_library_kernel,"(31, 2, 5)","(256, 1, 1)",49152,24576,0.195232,65.41,65.41,83.2,606.45009014916,46.62,59.64,16.65,16.67,218,74752,17,1264.89247664317,0.0,2.01,0.14,0.1,90.18,9.82,2.79,0.14,0.01,0.01,0.07,0.07,2.45,9.44,0.0,0.3,0.0,0.05,0.44,1.0,0.07,0,0,3.38,vlm_prefill,37.352489,180.0,vlm_prefill,False
5,64,input_transpose_fusion,input_transpose_fusion,vlm_prefill,"(2560, 1, 1)","(128, 1, 1)",8320,0,0.058432,22.28,0.0,90.83,661.6604600219101,41.61,52.35,74.39,83.33,39,9344,17,722.13636363636,0.75,8.92,0.24,0.06,94.1,5.9,7.52,0.1,0.08,1.43,0.78,13.83,24.92,0.09,0.0,87.46,0.0,0.1,2.99,1.0,8.81,0,0,1.89,vlm_prefill,10.69249,180.0,vlm_prefill,False
5,65,gemm_fusion_dot_75_0,gemm_fusion_dot_75_0,vlm_prefill,"(608, 1, 1)","(128, 1, 1)",0,49152,0.316992,85.48,85.48,52.49,382.60771249748,76.34,88.34,15.84,16.67,255,50176,17,2070.01918029477,0.0,1.9,0.23,0.18,81.66,18.34,0.86,0.02,0.01,0.01,0.03,0.08,0.23,6.02,0.0,0.11,0.01,0.01,0.26,1.0,0.02,0,0,1.73,vlm_prefill,64.640574,180.0,vlm_prefill,False
5,66,loop_convert_fusion_3,loop_convert_fusion_3,vlm_prefill,"(16, 1, 1)","(128, 1, 1)",0,0,0.0029119999999999997,0.15,0.0,0.35,2.54945054945,0.93,88.97,8.3,100.0,16,1024,17,25.0,35.0,0.99,0.02,0.02,98.47,1.53,0.0,0.27,0.0,0.72,26.82,0.0,31.65,0.0,0.0,0.0,0.0,3.08,0.0,1.0,0.0,0,0,1.77,vlm_prefill,0.681699,360.0,vlm_prefill,False
5,67,loop_slice_fusion,loop_slice_fusion,vlm_prefill,"(65536, 1, 1)","(128, 1, 1)",0,0,0.394592,5.11,0.0,92.96,677.5862460465501,31.04,50.04,88.83,100.0,16,1024,17,681.0245722163701,3.03,10.64,0.04,0.03,97.09,2.91,0.0,0.3,0.25,46.49,0.24,27.22,232.32,0.07,0.0,25.18,0.0,0.28,0.29,1.0,24.75,0,0,1.93,vlm_prefill,71.132224,180.0,vlm_prefill,False
5,68,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(T1::Params),cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8,unknown_library_kernel,"(304, 8, 1)","(256, 1, 1)",0,73728,2.384512,91.58,91.58,36.82,268.43298083633,61.48,90.19,16.66,16.67,215,74752,17,1668.4681008105601,0.0,1.99,0.19,0.13,86.88,13.12,0.21,0.03,0.0,0.01,0.01,0.02,0.28,10.06,0.0,0.09,0.0,0.03,0.48,1.0,0.16,0,0,2.82,vlm_prefill,963.606409,360.0,vlm_prefill,False
5,69,loop_convert_fusion,loop_convert_fusion,vlm_prefill,"(154880, 1, 1)","(128, 1, 1)",0,0,0.69344,21.95,0.0,93.97,684.97258883249,26.82,33.36,83.97,100.0,35,1024,17,686.7670050761401,0.0,10.13,0.31,0.22,77.98,22.02,0.0,0.05,0.02,2.38,0.02,0.04,40.51,0.07,0.0,0.05,0.0,0.05,0.39,1.0,0.61,0,0,0.42,vlm_prefill,125.075476,180.0,vlm_prefill,False
5,70,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn,unknown_library_kernel,"(8, 38, 3)","(256, 1, 1)",49152,24576,2.299328,94.04,94.04,33.26,242.44267542517002,62.76,89.4,16.63,16.67,218,74752,17,1704.82552119576,0.0,2.0,0.17,0.11,89.06,10.94,0.13,0.05,0.0,0.0,0.01,0.01,0.14,12.65,0.01,0.05,0.0,0.02,0.56,1.0,0.01,0,0,3.62,vlm_prefill,469.741718,180.0,vlm_prefill,False
5,71,loop_convert_fusion_1,loop_convert_fusion_1,vlm_prefill,"(19360, 1, 1)","(128, 1, 1)",0,0,0.11494399999999999,4.77,0.0,93.91,684.3853006681501,47.15,25.09,87.91,100.0,18,1024,17,691.89309576837,19.09,10.6,0.05,0.05,95.14,4.86,0.0,0.19,0.03,0.66,0.43,0.07,212.81,0.05,0.0,0.02,0.0,0.21,0.08,1.0,0.61,0,0,1.08,vlm_prefill,20.739585,180.0,vlm_prefill,False
5,72,loop_dynamic_update_slice_fusion_1,loop_dynamic_update_slice_fusion_1,vlm_prefill,"(2420, 1, 1)","(128, 1, 1)",0,0,0.008159999999999999,8.67,0.0,64.26,467.07450980392,23.26,51.07,69.3,100.0,16,1024,17,625.2901960784301,5.83,8.15,0.13,0.07,92.54,7.46,0.0,0.39,0.21,1.27,8.13,0.23,93.37,0.3,0.0,0.28,0.01,1.14,0.75,1.0,0.93,0,0,2.12,vlm_prefill,1.344394,180.0,vlm_prefill,False
5,73,loop_dynamic_update_slice_fusion,loop_dynamic_update_slice_fusion,vlm_prefill,"(2420, 1, 1)","(128, 1, 1)",0,0,0.008256,8.75,0.0,66.73,484.00000000000006,22.9,51.2,69.63,100.0,16,1024,17,616.42635658915,5.83,8.4,0.13,0.08,92.47,7.53,0.0,0.39,0.21,1.27,8.07,0.25,93.54,0.31,0.0,0.26,0.01,1.13,0.73,1.0,0.91,0,0,2.11,vlm_prefill,1.471626,180.0,vlm_prefill,False
5,74,loop_add_fusion_2,loop_add_fusion_2,vlm_embed,"(1, 1, 1)","(1, 1, 1)",0,0,0.002688,0.0,0.0,0.16,1.19047619048,0.82,92.95,2.08,33.33,16,1024,17,22.28571428571,50.0,1.05,0.01,0.01,98.88,1.12,0.0,0.47,0.0,1.24,49.59,0.0,28.76,0.0,0.0,0.0,0.0,5.82,0.0,1.0,0.0,0,0,1.18,"action,vlm_embed,vlm_prefill",4.840761,2790.0,"action,vlm_embed,vlm_prefill",False
5,75,loop_convert_fusion_3,loop_convert_fusion_3,vlm_prefill,"(16, 1, 1)","(128, 1, 1)",0,0,0.002976,0.15,0.0,0.35,2.49462365591,0.92,90.33,8.31,100.0,16,1024,17,24.56989247312,34.78,1.03,0.02,0.02,98.47,1.53,0.0,0.27,0.0,0.72,26.63,0.0,31.97,0.0,0.0,0.0,0.0,3.05,0.0,1.0,0.0,0,0,1.77,vlm_prefill,0.681699,360.0,vlm_prefill,False
5,76,copy_fusion,copy_fusion,unattributed,"(13, 1, 1)","(128, 1, 1)",0,0,0.0025919999999999997,0.16,0.0,0.55,3.9506172839500002,1.18,87.54,8.04,100.0,16,1024,17,31.703703703700004,19.32,1.02,0.02,0.02,97.89,2.11,0.0,0.56,0.11,0.61,23.51,0.0,15.28,0.0,0.0,0.0,0.08,2.92,0.0,1.0,0.7,0,0,2.66,unattributed,0.023327999999999998,10.0,unattributed,False
5,77,loop_compare_fusion_3,loop_compare_fusion_3,action,"(1, 1, 1)","(1, 1, 1)",0,0,0.0027519999999999997,0.0,0.0,0.19,1.3488372093,0.82,92.99,2.08,33.33,16,1024,17,21.74418604651,0.0,1.02,0.02,0.02,98.22,1.78,0.0,0.29,0.0,0.75,30.14,0.0,19.93,0.0,0.0,0.0,0.0,3.54,0.0,1.0,0.0,0,0,0.75,action,0.15965000000000001,110.0,action,False
5,78,input_concatenate_fusion_3,input_concatenate_fusion_3,action,"(20, 1, 1)","(128, 1, 1)",0,0,0.0028799999999999997,1.01,0.0,0.41,2.9333333333300002,1.59,91.88,8.31,100.0,27,1024,17,42.7,8.33,1.01,0.09,0.09,90.94,9.06,0.0,0.27,0.01,0.08,4.63,0.0,1.95,0.0,0.0,0.0,0.0,1.68,0.0,1.0,0.29,0,0,1.14,action,0.180993,100.0,action,False
5,79,gemm_fusion_dot_121_0,gemm_fusion_dot_121_0,action,"(256, 1, 1)","(128, 1, 1)",0,4096,0.004256,11.77,2.94,2.79,20.09022556391,7.82,90.75,22.68,100.0,39,5120,17,209.45112781955,20.36,2.7,0.27,0.19,80.89,19.11,1.75,0.04,0.1,0.13,4.75,0.0,3.26,0.41,0.0,0.43,0.0,0.23,0.43,1.0,0.6,0,0,1.07,,,,,False
5,80,loop_convert_fusion_21,loop_convert_fusion_21,action,"(400, 1, 1)","(128, 1, 1)",0,0,0.003168,3.3,0.0,9.62,69.37373737374001,5.62,56.1,31.73,100.0,16,1024,17,150.44444444444002,17.01,3.81,0.07,0.05,94.56,5.44,0.0,0.32,0.27,0.86,26.61,0.08,34.61,0.27,0.0,0.0,0.0,1.85,0.36,1.0,1.18,0,0,1.6,action,0.180832,100.0,action,False
5,81,gemm_fusion_dot_118_0,gemm_fusion_dot_118_0,action,"(32, 1, 1)","(128, 1, 1)",0,12288,0.009152,8.72,5.04,34.46,249.84615384615,11.9,27.29,8.31,58.33,48,13312,17,320.22377622378,0.0,1.02,0.23,0.23,77.16,22.84,0.45,0.04,0.01,0.01,0.52,0.0,0.9,0.0,0.0,0.03,0.0,0.06,0.0,1.0,0.6,0,0,0.85,,,,,False
5,82,loop_multiply_fusion,loop_multiply_fusion,action,"(40, 1, 1)","(128, 1, 1)",0,0,0.002816,0.55,0.0,1.28,9.27272727273,1.58,77.09,8.19,100.0,16,1024,17,42.40909090909,40.0,1.03,0.03,0.03,97.32,2.68,0.0,0.18,0.0,0.47,18.04,0.0,13.63,0.0,0.0,0.0,0.0,1.96,0.0,1.0,1.13,0,0,1.76,action,0.15421,100.0,action,False
5,83,gemm_fusion_dot_118_0,gemm_fusion_dot_118_0,action,"(32, 1, 1)","(128, 1, 1)",0,12288,0.009152,8.94,5.17,34.34,249.58041958042003,11.84,27.28,8.31,58.33,48,13312,17,320.38111888112,0.0,0.96,0.22,0.22,77.64,22.36,0.42,0.04,0.01,0.01,0.49,0.0,0.84,0.0,0.0,0.03,0.0,0.07,0.0,1.0,0.6,0,0,0.85,,,,,False
5,84,input_reduce_fusion_9,input_reduce_fusion_9,action,"(2, 1, 1)","(256, 1, 1)",32,0,0.003072,0.12,0.0,0.42,3.0416666666700003,0.9,86.36,16.46,100.0,17,1056,17,24.35416666667,16.98,2.02,0.07,0.06,93.74,6.26,6.3,0.29,0.01,0.18,9.1,0.0,8.93,0.09,0.0,0.0,0.01,1.53,0.16,1.0,2.6,0,0,1.86,action,0.177088,100.0,action,False
5,85,loop_add_fusion_5,loop_add_fusion_5,action,"(1, 1, 1)","(50, 1, 1)",0,0,0.0027199999999999998,0.0,0.0,0.18,1.27058823529,0.82,92.92,4.16,66.67,16,1024,17,22.094117647060003,6.25,1.04,0.02,0.02,98.5,1.5,0.0,0.33,0.0,0.9,36.38,0.0,23.85,0.0,0.0,0.0,0.0,4.12,0.0,1.0,0.21,0,0,1.75,action,0.140928,100.0,action,False
5,86,loop_pad_fusion,loop_pad_fusion,action,"(383, 1, 1)","(128, 1, 1)",0,0,0.002944,4.69,0.0,0.43,3.08695652174,1.78,93.55,33.16,100.0,16,1024,17,48.21739130435,73.8,3.9,0.17,0.11,88.74,11.26,0.0,0.39,0.0,0.53,15.28,0.0,12.01,0.35,0.0,0.0,0.02,1.23,0.49,1.0,0.66,0,0,2.66,action,0.168929,100.0,action,False
